Product Name,Brand Name,Price,Rating,Reviews,Review Votes
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,This is actually the second time I have purchased this device. My father lost his first one and I purchased this one again. My father has dementia and is very comfortable using this device! What I like about it for him is the keypad is big- so it's great for his eye sight. It's basic and easy to navigate throughout the phone and the speaker is loud on the phone as well.,5
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,"I purchased this phone from WIRELESS KINGS and I am happy with the phone just as much as the service!The font size and icons on the phone are clearly visible for all to see, I recommend this phone for people who are looking for a big clear fonts on the screen!Although I am happy with the phone, I asked for a refund because I had initially thought this cellphone had a SIM card (which is my fault) but WIRELESS KINGS were kind enough to understand my reasoning for a refund.All in all, this is a great phone and I HIGHLY recommend anyone buying a cellphone or any electronic device, to choose WIRELESS KINGS, they are kind, professional and meet every deadline! :) :) :)",2
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,4,A good phone and very useful. Programmable to a new number. Met my expectations entirely and completely. Would recommend it,1
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,3,It served the purpose as I needed to wait for an upgrade so I did't want to spend a lot of money so I used it till I qualified for a better phone.,0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,2,"This was suppose to be ""new."" Was it? maybe the motherboard was new but not the phone. There was dents and scratches all over the phone. VERY upsetting for $60.00+. Better off going to the verizon store and paying full retail price for an old old phone.",1
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,"It is a very user friendly phone my husband, who is not tech savvy at all, can really get along with.",1
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,2,"Apparently Prepaid phones are not compatible with regular plans. Wasted a bunch of time waiting for verizon wireless reps to help program my phone to no avail. After 30 minutes of technical support from Verizon, it was determined that Prepaid phones are not compatible with regular plans with Samsung Knack...",19
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,3,I bought this phone for my15 year old son and it didn't last 6 months. Very disappointed in the life span.,0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,1,Money wasted. The phone got intermittent reception when it got reception at all. It was frustrating and annoying. Ended up going to the Verizon store and spending 150 on the next model up. My last Samsung Knack was the best phone and if I hadn't dropped it and ruined the screen I would still have it today.,1
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,3,"was way older phone doesnt go online or take pictures ,but is perfect for and edlerly person it has large numbers and is very simple",0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,"I ordered this phone for my grandfather and when it arrived he really liked it. It seemed easy to use, it doesn't have a camera or any other features on it. It just made phone calls and that's what he wanted. When I tried to activate it I ran into some problems. I called MasterDeals (and after some explaining) they made the problem right. If I needed to purchase one of their products again I would. I didn't have the phone long enough or even get it activated to be able to review the product itself. I can only review the company that sold it to me. They have a phone number and multiple people that answer the phone so if there is an issue you don't have to file a claim through the internet and hope that it sees a humans eyes. However, they are on the east coast and close at 3pm PST which made it more difficult to inform them of the problem I had since I'm out in California.",1
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,1,"The phone worked fine for 2 months then locked up and would not reboot or re anything. What a waste of money, time and energy.",2
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,"I have been looking for a basic phone just like this one with big keypad for my father, he is 75 yrs old and hard of hearing. My father really likes the phone because the ring volume is loud & he can see the big keypad. Also he doesn't know how to send pictures so he don't need a camera nothing fancy. Highly recommended for senior or if you just want a basic phone.",5
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,"The phone was exactly what it was described from this seller. The only thing I am not too fond of is that the keys feel very fragile plastic and not good quality, but overall the phone is good. The shipping was GREAT! It came a few days earlier than expected.",1
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,1,did not work had it out to Verizon dealer and they could not get it to work either,0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,Perfectly simple.,0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,1,This is not mine.,0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,I got this from my brother and he is very happy and satisfied with it,0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,1,After a week of having the phone it just stop working.,0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,3,Did the job.,0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,"I originally bought this phone for my mother from a retail store. She's practically deaf. I haven't really researched phones for the deaf, but on this phone she can hear the caller fairly clear without her hearing aid on. The speaker went out (not the speaker phone but the regular ear piece speaker), so I bought the 1st replacement here on Amazon back in 2013. It lasted almost 3 years and the speaker went out again. So I bought the 2nd replacement at the beginning of this month (May 2016). Hopefully it lasts as long as the previous ones did.",0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,Needed a phone with big numbers,0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,4,911 button easy to accidentally hit,1
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,4,Met expectations,0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,2,"The numbering is big, surely good for the elderly I guess. But, where do I put the simcard? The battery is not working.",1
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,2,"Phone looks great, all the parts were included, and it shipped fast. Only problem? It won't make calls. Tech support and the store itself couldn't make it work. Save your trouble and just upgrade to a free Verizon phone.",1
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,4,"Pros: Phone works very well, Decent reception, volume can be turned up very high, Can make the font very large... Sturdy enough... easy to dial. Activated easily on Page Plus Cons: Husband doesn't like the voice command feature... It seems to activate even though the settings are OFF ...probably human error but he could do without it. Don't like the 911 button...it does ask ""do you want to call 911"" but the button is too easy to push by mistake.",1
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,Was a perfect phone for my Mother. The keys are larger than other flip phones without bells and whistles. Shipped super fast. Thank you!,1
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,3,"However, the charger stopped charging the cell phone so I thought it was a bad battery. Ordered two more replacement batteries and this did not solve the issue. Now I am ordering another wall charger- this better work.",0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,3,"Was advertised ""like new"" but it shows signs of age and handling. Further, its ability to detect and hold a signal was disappointing. I bought the phone as a replacement phone for my father. Though his previous Verizon phone had no signal issues, this replacement phone dropped calls constantly. I had to purchase a new Samsung phone for him (similar model), which does fine. For the last couple of weeks I've been using the ""dud"" phone in the WashDC area where signal strength is not as huge an issue as in southern Virginia.",0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,3,I bought this phone for my mom. It's very easy to use. Performs the necessary functions properly - calling and texting.,0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,Like vew controls. Do not have any dislikes. Had a Galaxy 111 smart phone and did not like it. Galaxy had too much.,1
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,2,"This was suppose to be ""new."" Was it? maybe the motherboard was new but not the phone. There was dents and scratches all over the phone. VERY upsetting for $60.00+. Better off going to the verizon store and paying full retail price for an old old phone.",1
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,"It is a very user friendly phone my husband, who is not tech savvy at all, can really get along with.",1
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,Needed this as a replacement for the exact same phone; it came right away and was exactly as advertised.,1
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,I brought this for my 98 year old Uncle so he could call us everyday,0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,"Great product, great ebay'r, no shipping problems",0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,Good replacement phone,0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,they sure dont make em like this anymore,0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,1,A prepaid phone,1
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,No complaints! Fast arrival,0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,4,"Phone worked as indicated on listing. Verizon had to call tech support to get it to function, but once connected it worked fine. Received the item on time and in good condition.",0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,looks like new! so much nicer than expected. simple with larger buttons.,1
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,Very happy with my phone and it works well and shipping was great.,0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,Basic. Easy to use,1
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,Was perfect for my caveman husband who doesn't want a smartphone! Hooked up to our verizon acct without a hitch,3
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,2,Had to buy a new battery the one it came with did not keep charge even for one day!,1
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,Great little phone,1
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,Amazing customer.service. any issues they are quick to respond and help. Great product! Highly recommend.,1
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,1,This phone absolutely could not have been worse. It was too old to even activate.,1
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,Excellant product and shipper !,1
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,3,"functional...arrived quite dirty/crusty...sorta gross, but cleaned up fine and works fine for basic calling (which is all we were looking for). Havn't tried any other features",0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,"I bought this for my mom when her old flip phone bit the dust. She has no interest in a ""smart"" phone, so I went shopping on Amazon to find what she wanted. This phone was actually better than what she had, and she's really happy with it.",0
Samsung Knack U310 Flip Phone for Verizon Wireless,Samsung,259.99,5,Excellent phone for just texting and calling,1
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,4,"Okay, I REALLY wanted the new Samsung Note 4 (am I allowed to write that here?) However, I have such a GREAT prepaid plan that I can't bear to give up and I would NOT swallow the $750 price tag. So, I bought this little number and I like it. I love the big screen, I like the samsung format. (I'm already familiar with it!) I also love the camera. My other phone was serviceable, but 3 years old and starting to get buggy in it's erratic behavior, so this one is faster, bigger and beautiful. My only hiccup is the phone has a little icon in the corner prompting me to download Kitkat, and there are several online reviews vehemently warning against the pairing of this device and Kitkat! The reminder will not go away, nor can it be deleted and feels a bit like impending doom. In the mean time it meets my needs nicely and does not have the same big fat price tag as it's competitors. Hooray for a way to beat the system of pricey phone service. I would really give this phone 4.5 stars. :)",1
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,It's exactly what i expected. Got this to replace a galaxy s3 and this is a fantastic replacement. Faster and more capable of running memory intensive apps. Plus the convenience of dual sim does not compromise the performance at all! A definite recommendation. The only downside is that the charger cannot work with our outlets in Trinidad 😦,1
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,"very nice phone. Many features, still trying to adapt to Android, but it seems fine.",0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,It was a good buy,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,excellent.. its a great phone ... i give 5 stars.. thank you for sold me it... without problem.. the phone is totally new and it works perfect,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,excelente!!!,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,3,"no have spanish language, this phone, its a great problem for me. in the page this fone dont have a specificatios the languages",1
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,Terrific,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,excelente,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,2,it will not work with my carrier sprint they should have a note abouat that before selling it to me.,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,3,"I bought this cell phone in July 2014, it works well but the battery degraded one year after the phone had been purchased. I suffered alot to find new battery and still do not find one.",0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,nice,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,4,"I received the phone three days after my purchase and I am all the way in Jamaica!The phone works fine except I has some difficulties using the dual sim and the local networks. Other than that, it's almost perfect. The size is right, the sound is ok and it takes excellent pictures.",0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,4,After software update wifi button disabled and this happened right after warranty period over. I am happy at least with 3g working.,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,original phone and really good price,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,1,I bought this phone last year. The dual card function never worked. The speakers went dead within months of the purchase. I would definitely not recommend this non-USA phone. It is sold out of China or Korea and is not covered by Samsung USA warranty. It is not cost effective to send it to China if something goes wrong. These phones are really a piece of junk.,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,As advertised. Shipped fast.,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,love it,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,This Samsung phone was also a Christmas gift for a friend and she loves it.,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,Bueno,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,Excellent Phone!,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,love it ......very well,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,I could only use this phone one month until it got stolenExcellent phone with nothing to envy to s4 and with the bonus of dual simLift and H + to digitel movistar in Venezuela,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,perfect item perfect price,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,Very good,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,3,It is good.,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,So far so good. Screen is nice and clean. Size is perfect for my needs. It is indeed factory unlocked because it is working great over here in the Caribbean. Will definitely recommend.,2
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,Awsome phone! Glad that I bought it...,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,"After reviewing the rating from Amazon, I decided to purchase it. It works great. I like it. Big screen, easily write emails and text messages, works like a PC ( I mean for communications). Most of all, I can use it both in U.S. and overseas, I do not have to purchase another phone for overseas' use. It is a great product at a good price.",9
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,4,Works well and fast. Just slight problems with mms and the light tends to flicker everytime you press a key but thats rare. Other than that great phone for the price.,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,Great phone. That is all I need to say.,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,4,Seems good so far,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,4,So far so good,1
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,very nice.. the camera was so clear and the phone is fast!!!,2
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,Nice phone. battery life reasonable but not stellar. Otherwise I'm over the moon.,3
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,I am very pleased with this phone. I purchased it because my earlier kept hanging up because of the number of applications running. This phone has met my expectations. I have even more applications and it continues to work well without a loss of speed.,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,"I am an Electrical Engineer and have had a number of smart phones (including Galaxy note 2 and 3 , galaxy s4,iphone 4,4S,5 and s5).This phone has two micro Sim slot and one sd card slot.The screen is sharp and has great viewing angle. The Android operating system is quick and had no lag at all.The phone comes will jellybean. The software is such that you can set to receive calls even if you are already on one sim (Set call forwarding....my be charged for that service depending on provider)....Inter speed is H+ not 3G: H+ is faster than 3G.......the Only bad thing about this Phone is that it only comes with 8 Gigs of internal storage.",22
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,4,"Purchased this phone for my husband and he LOVES it. It has great features and works well with his service (Straight Talk). The only downside so far, is that nobody seems to sell protective cases for it. We can't find them in any stores, or anywhere online. The only thing we can find is a pouch-style holder, which is not practical for him. Otherwise, it is wonderful. I love that it has a built-in hot-spot. I can use his wifi on my phone or tablet in places where there isn't free (or any) wifi at all.",19
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,"This phone works wonderfully well, quick to react to my desires. It has lots of room to download apps, and I am abusing this feature to the max! The big 5.25"" screen displays wonderful colour, and the quick reaction of the touchscreen is second to none. Not to mention its dual sim operation is trouble free. I am yet to experience a frozen screen, or any glitch in its response, and believe me I have pushed this phone to the limit for the 2 months I have had it .... the battery life is great! The phone itself is quite user-friendly in its layout an setup, and will be a great experience for the new smartphone user. One problem I encountered though is the Samsung software isn't notifications friendly, and it didnt have notification for FB, BBM, Whatsapp,viber etc., that bothered me for a bit. However, there is an app to fix that ""notifyer"" ....now my phone works perfect!! I wouldn't trade it for the world",5
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,I like Samsung galaxy grand 2 dous.It's fantastic and smart.I strongly recommend this mobile phone.This will be without regret choice.,6
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,3,the manual is has no english version...it's thai language that i don't know how to read :(,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,nice,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,1,Did not receive it. Got Samsung note 3 instead.,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,Good phone for a good price.,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,2,"Bought this to use in the US on Metropcs/T-Mobile. It worked perfectly. Great features for a ""low budget"" phone. It had some software problems when I got it, like it was really unstable, but then I updated the software and it was just fine. Then the GPS stopped working and I could no longer navigate outside my zip code. Then the frame started peeling. Here I was thinking it was metal or something but it looks like it's just shiny metal paint. Once it starts peeling in one area, there's no stopping the spread. Even with the case on it's still peeling. Little tiny chips come off everytime I remove the case, and I can't not remove the case because I hate grimy phones, and I change cases very often.",0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,excellent,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,"This is one of two phones I bought for my two nieces. I already posted a review for the other one which was SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty.They live in Iran, so it was extremely important for me to make sure the phone would work with Iranian carriers. So after a long research I found this phone and the Sony Experia. Thankfully, after almost a year of using this phone, my niece continues to use it without any issues what so ever. She comments on it being the conversation piece amongst her friends (although the phone exist in Iranian markets as well, it is way more expensive for what her parents earn back there.So based on all of that, I am very satisfied with the phone and would recommend it.",0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,4,Was exactly what I expected,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,"I bought the item and received it in a timely manner, despite a small mix-up with my Post Office. So far, it's great! gsmHero was very good with customer service and when e-mailed, answered in a polite and timely manner. Hopefully I won't have any future complaints about the phone but I have provided pictures of the product as I received it. What I got in particular was the Grand II Duos in Black. I hope this helps.",0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,"Great Samsung phone. Good size screen, love the faux leather back. Feels good in the hand. Typical Samsung phone. I use it with Tracfone as an emergency phone. Works great.",0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,Very satisfied with this purchase.,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,1,It Work only from feb. 14 to feb. 23. I bought this cell new and now i don't Have phone. Only 9 days. I took to Samsung Argentina for repair and do not find fault. Restart all the time. I feel cheated,1
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,great,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,Brand New .... the best...!!,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,verry good phone im verry pleased with it,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,3,This phone is good but some of the apps aren't up to par. This phone don't have the current updated apps but other than that the phone was amazing.,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,excellent,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,"Excellent product!!! on time, works good, but, came in Russian. One manual in English and 2 manuals in Russian.",0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,excelente,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,Just Great!,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,I'm really happy with my Samsung phone.,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,Great,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,Wonderful,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,Beautiful phone. Love it,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,"Great phone and well built for the price, it is comparable to the s4. The only issue I had was the home button became less sensitive, but overall I would purchase this phone again.",0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,"I was looking to buy not so expensive and not so cheap a phone for my niece for Xmas. I bought this phone first on Ebay. Realizing it was such an amazing phone i decided to buy another one for myself. Picture quality is good and battery use is not bad. To my surprise it has Multi window. The phone looks exactly like the S5 and if u don't plan on spending too much money on S5, I would recommend you take a good look at this phone.",1
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,1,Good morning. BUY THE EQUIPMENT AND SIX MONTHS DID NOT USE WHEN YOU FILE A FAILURE IRREVERSIBLE DAMAGE THE sotfware. MUST be very careful. MOMENTS TO THE COMPANY AND PVC SHOPETBEST I HAVE NOT ANSWERED.It INDICATES THAT WOULD LIKE TO KNOW ABOUT THIS MODEL SAMSUMG NOW BECAUSE NOBODY DOES NOT APPEAR AS RESPONSIBLE FOR clarify this situation. In my opinion PUBLICLY I NOT RECOMMEND THIS MODEL. THIS IS NOT RIGHT PURCHASE AND DOES NOT FIT THE CHARGES OF CONTRACT FOR PURCHASE ON AMAZON,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,Phone works well,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,Person that received it loves it,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,good,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,excellent!,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,excele,0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,4,"SUPER PHONE for my dad, who will use eventually dual sim cards, but not right now. Anyway the phone is almost same size as Galaxy Note 3.Only feature i recognized as disadvantage is that the group share has no video sharing.Also i thought the product is international version, but the charger is a Russian standard charger.",0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270,5,"Love this phone and thank you to the vendor for the excellent packaging, also the phone came already upgraded to Kitkat 4.4.2. Super battery life have had no problems with this phone and kitkat 4.4.2, also extremely fast, boots in 12 seconds and runs everything with no lag.",1
